matsize,patterns_size,nb_patterns,duration,threads,connections,throughput,latency_avg,latency_stdev,latency_max,requests,data_read,requests_per_sec,transfer_per_sec
16,128,16,20,4,10,1000,15100.0,1900.0,19000.0,511,141035.52,25.53,7045.12
16,128,16,20,4,100,1000,10900.0,1800.0,14900.0,7134,1971322.88,356.63,98426.88
32,8,1,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
16,128,16,20,4,100,2000,10700.0,1800.0,17100.0,10716,2956984.32,535.53,147804.16
16,128,16,20,4,1000,1000,7100.0,5600.0,19200.0,4428,1226833.92,220.12,60753.92
32,8,1,10,1,10,2000,8100.0,796.7,9700.0,746,114882.56,74.6,11489.28
16,128,16,20,4,1000,2000,6500.0,5100.0,19100.0,6890,1897922.56,344.34,95037.44
32,8,1,10,1,100,2000,4200.0,2400.0,9700.0,11915,1835008.0,1191.48,183490.56
32,8,1,10,1,100,1000,4900.0,2500.0,9900.0,6468,996147.2,646.8,99604.48
32,8,1,10,1,1000,1000,1600.0,1200.0,4100.0,2133,328478.72,209.82,32317.44
32,8,1,10,1,1000,2000,290.6,577.7,2100.0,6332,975175.68,633.18,97505.28
32,8,1,10,2,10,1000,4.8,16.3,186.2,9985,1541406.72,998.47,153763.84
32,8,1,10,2,10,2000,47.4,93.4,336.1,19581,3019898.88,1958.03,301527.04
32,8,1,10,2,100,1000,12.2,23.2,131.4,8830,1363148.8,882.71,135936.0
32,8,1,10,2,100,2000,121.0,234.2,798.2,17344,2673868.8,1733.55,266967.04
32,8,1,10,2,1000,1000,213.8,553.8,5300.0,1201,184954.88,116.64,17960.96
32,8,1,10,2,1000,2000,755.7,1300.0,5400.0,9072,1394606.08,902.59,138997.76
32,8,1,10,4,10,1000,2900.0,502.6,3600.0,7998,1226833.92,799.94,123187.2
32,8,1,10,4,10,2000,3400.0,691.9,4100.0,11918,1835008.0,1191.46,183480.32
32,8,1,10,4,100,1000,20.4,46.5,583.1,9949,1530920.96,994.48,153149.44
32,8,1,10,4,100,2000,25.4,57.9,666.6,19916,3061841.92,1991.42,306677.76
32,8,1,10,4,1000,1000,0.0,0.0,0.0,2485,382689.28,220.82,34007.04
32,8,1,10,4,1000,2000,1400.0,1800.0,8700.0,12113,1866465.28,1210.95,186490.88
32,8,1,20,1,10,1000,4100.0,1100.0,5900.0,17551,2705326.08,877.39,135116.8
32,8,1,20,1,10,2000,8300.0,912.4,9600.0,21038,3240099.84,1051.92,161986.56
32,8,1,20,1,100,1000,4.3,3.8,38.2,19801,3051356.16,989.98,152453.12
32,8,1,20,1,100,2000,3.9,3.8,39.7,39551,6092226.56,1977.49,304537.6
32,8,1,20,1,1000,1000,4.5,0.4597,5.6,1090,167864.32,54.49,8396.8
32,8,1,20,1,1000,2000,4.0,1.2,10.7,9515,1468006.4,475.65,73246.72
32,8,1,20,2,10,1000,4.5,1.9,8.6,19990,3082813.44,999.43,153907.2
32,8,1,20,2,10,2000,197.3,212.9,624.6,39232,6039797.76,1961.59,302080.0
32,8,1,20,2,100,1000,75.3,47.4,253.7,11114,1709178.88,553.77,85278.72
32,8,1,20,2,100,2000,1000.0,444.1,1500.0,23695,3649044.48,1184.65,182435.84
32,8,1,20,2,1000,1000,0.0,0.0,0.0,1136,174940.16,55.41,8529.92
32,8,1,20,2,1000,2000,24.6,102.9,1900.0,15837,2443182.08,791.71,121927.68
32,8,1,20,4,10,1000,5.1,0.8,14.9,19996,3082813.44,999.82,153968.64
32,8,1,20,4,10,2000,4300.0,331.0,4800.0,30392,4676648.96,1519.63,234014.72
32,8,1,20,4,100,1000,114.6,150.9,475.3,19524,3009413.12,976.14,150323.2
32,8,1,20,4,100,2000,310.6,615.9,2300.0,35298,5431623.68,1764.74,271769.6
32,8,2,10,1,10,1000,7100.0,1000.0,9100.0,985,160552.96,98.47,16056.32
32,8,2,10,1,10,2000,7500.0,1100.0,9500.0,973,158597.12,97.23,15851.52
32,8,1,20,4,1000,2000,3900.0,5000.0,18900.0,25102,3869245.44,1253.75,193075.2
32,8,1,20,4,1000,1000,29.9,2.1,32.7,2904,447211.52,136.64,21043.2
32,8,2,10,1,100,1000,1200.0,1500.0,5700.0,9780,1593835.52,978.0,159416.32
32,8,2,10,1,100,2000,2300.0,1700.0,6300.0,18876,3072327.68,1887.69,307691.52
32,8,2,10,1,1000,1000,2600.0,1700.0,7900.0,4544,740669.44,454.28,74045.44
32,8,2,10,1,1000,2000,2100.0,1600.0,8500.0,9064,1478492.16,906.35,147732.48
32,8,2,10,2,10,1000,501.8,576.4,1800.0,8190,1331691.52,818.94,133488.64
32,8,2,10,2,10,2000,2500.0,1300.0,4900.0,10175,1656750.08,1017.32,165816.32
32,8,2,10,2,100,1000,187.8,405.0,1900.0,9712,1583349.76,971.13,158289.92
32,8,2,10,2,100,2000,497.4,692.3,2900.0,18504,3019898.88,1850.35,301608.96
32,8,2,10,2,1000,1000,102.1,86.3,288.7,1226,199833.6,116.74,19025.92
32,8,2,10,2,1000,2000,220.4,473.3,2000.0,8620,1405091.84,861.9,140492.8
32,8,2,10,4,10,1000,3500.0,713.3,4400.0,5582,912261.12,558.18,90982.4
32,8,2,10,4,10,2000,4600.0,1600.0,6600.0,6629,1080033.28,662.96,108062.72
32,8,2,10,4,100,1000,256.4,294.8,882.1,9102,1478492.16,909.86,148305.92
32,8,2,10,4,100,2000,741.1,1000.0,3100.0,13402,2181038.08,1339.67,218368.0
32,8,2,10,4,1000,1000,1500.0,2200.0,8300.0,4980,811735.04,494.21,80558.08
32,8,2,10,4,1000,2000,3700.0,2700.0,9000.0,4761,776038.4,475.99,77588.48
32,8,2,20,1,10,1000,5200.0,472.1,6000.0,14084,2296381.44,704.21,114780.16
32,8,2,20,1,10,2000,9800.0,1600.0,11700.0,16374,2673868.8,818.71,133447.68
32,8,2,20,1,100,1000,10.1,4.4,40.5,19801,3229614.08,989.93,161361.92
32,8,2,20,1,100,2000,9.2,4.6,40.7,39551,6448742.4,1977.36,322304.0
32,8,2,20,1,1000,1000,0.0,0.0,0.0,1081,176199.68,51.47,8386.56
32,8,2,20,1,1000,2000,10.8,7.9,433.1,16341,2663383.04,816.83,133140.48
32,8,2,20,2,10,1000,18.8,39.5,217.2,19780,3219128.32,988.89,161187.84
32,8,2,20,2,10,2000,1700.0,536.9,3100.0,33756,5505024.0,1687.77,275097.6
32,8,2,20,2,100,1000,73.9,15.5,124.9,19827,3229614.08,991.19,161566.72
32,8,2,20,2,100,2000,3100.0,827.0,4400.0,30916,5043650.56,1545.78,251965.44
32,8,2,20,2,1000,1000,7400.0,5200.0,17700.0,3456,563322.88,172.78,28160.0
32,8,2,20,2,1000,2000,5100.0,5600.0,18200.0,15619,2548039.68,780.94,127293.44
32,8,2,20,4,10,1000,4400.0,142.9,4600.0,15385,2506096.64,769.0,125347.84
32,8,2,20,4,10,2000,9400.0,1500.0,11800.0,16435,2673868.8,821.7,133928.96
32,8,2,20,4,100,1000,11.3,10.5,86.0,19945,3250585.6,997.14,162529.28
32,8,2,20,4,100,2000,13.2,16.3,102.6,39921,6511656.96,1995.86,325324.8
32,8,4,10,1,10,2000,3600.0,1900.0,8200.0,3194,571729.92,319.19,57139.2
32,8,4,10,1,10,1000,7200.0,992.9,9100.0,986,176496.64,98.47,17623.04
32,8,2,20,4,1000,2000,3900.0,5000.0,18900.0,25023,4078960.64,1250.87,203888.64
32,8,2,20,4,1000,1000,3700.0,4100.0,13300.0,3397,553707.52,163.69,26685.44
32,8,4,10,1,100,1000,4600.0,2300.0,9200.0,7260,1300234.24,726.02,129955.84
32,8,4,10,1,100,2000,8200.0,761.5,9800.0,2100,375900.16,210.0,37591.04
32,8,4,10,1,1000,1000,1100.0,1000.0,5100.0,2076,371599.36,207.52,37150.72
32,8,4,10,1,1000,2000,657.3,929.3,5100.0,8417,1509949.44,841.55,150640.64
32,8,4,10,2,10,1000,788.9,454.1,1800.0,8174,1468006.4,816.81,146206.72
32,8,4,10,2,10,2000,2700.0,1500.0,6000.0,8000,1436549.12,799.96,143196.16
32,8,4,10,2,100,1000,269.2,582.7,3500.0,9902,1772093.44,990.19,177244.16
32,8,4,10,2,100,2000,838.0,1000.0,4100.0,19724,3533701.12,1972.16,353013.76
32,8,4,10,2,1000,1000,2700.0,2100.0,8300.0,5728,1027604.48,567.5,101580.8
32,8,4,10,2,1000,2000,3100.0,2100.0,8900.0,7025,1258291.2,702.4,125726.72
32,8,4,10,4,10,1000,0.0,0.0,0.0,6260,1121976.32,625.34,111933.44
32,8,4,10,4,10,2000,3200.0,1300.0,7800.0,4755,851148.8,474.98,85022.72
32,8,4,10,4,100,1000,746.3,1000.0,4300.0,9956,1782579.2,995.38,178176.0
32,8,4,10,4,100,2000,2200.0,1900.0,5900.0,16405,2936012.8,1640.19,293591.04
32,8,4,10,4,1000,2000,863.6,1300.0,7300.0,9252,1656750.08,922.66,165160.96
32,8,4,10,4,1000,1000,1800.0,1700.0,8900.0,2849,509972.48,269.27,48199.68
32,8,4,20,1,10,1000,7200.0,2600.0,13100.0,8339,1488977.92,416.92,74629.12
32,8,4,20,1,10,2000,10200.0,2600.0,15300.0,9287,1667235.84,464.36,83118.08
32,8,4,20,1,100,1000,30.6,11.8,62.4,19791,3544186.88,989.42,177111.04
32,8,4,20,1,100,2000,602.4,909.6,3700.0,39539,7077888.0,1976.95,353873.92
32,8,4,20,1,1000,1000,5300.0,4500.0,16200.0,8468,1520435.2,423.2,75755.52
32,8,4,20,1,1000,2000,4200.0,5000.0,18900.0,22365,4005560.32,1118.2,200161.28
32,8,4,20,2,10,1000,6000.0,1200.0,9500.0,10504,1876951.04,524.68,93911.04
32,8,4,20,2,10,2000,9600.0,1700.0,14900.0,10454,1866465.28,522.18,93470.72
32,8,4,20,2,100,1000,40.0,6.0,81.6,19886,3554672.64,994.23,177971.2
32,8,4,20,2,100,2000,583.5,800.3,3500.0,39785,7119831.04,1989.22,356065.28
32,8,4,20,2,1000,1000,5400.0,4600.0,17500.0,10603,1897922.56,526.44,94228.48
32,8,4,20,2,1000,2000,5400.0,4700.0,18900.0,15295,2736783.36,764.59,136857.6
32,8,4,20,4,10,1000,7200.0,1900.0,13600.0,7959,1426063.36,397.59,71168.0
32,8,4,20,4,10,2000,10200.0,2700.0,16600.0,7951,1426063.36,397.34,71127.04
32,8,4,20,4,100,1000,33.8,24.6,134.1,19871,3554672.64,993.42,177817.6
32,8,4,20,4,100,2000,330.8,528.9,2500.0,38255,6847201.28,1912.16,342272.0
32,8,4,20,4,1000,1000,3500.0,4800.0,18600.0,8663,1551892.48,431.63,77260.8
32,8,8,10,1,10,2000,8400.0,721.9,9500.0,347,73216.0,34.7,7321.6
32,8,8,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
32,8,4,20,4,1000,2000,4900.0,5300.0,19300.0,18182,3250585.6,906.78,162314.24
32,8,8,10,1,100,2000,1400.0,1900.0,9700.0,13315,2810183.68,1331.32,280903.68
32,8,8,10,1,100,1000,1900.0,2500.0,8900.0,8128,1719664.64,812.8,171499.52
32,8,8,10,1,1000,1000,4300.0,2500.0,8600.0,2305,486359.04,230.27,48588.8
32,8,8,10,1,1000,2000,4800.0,2500.0,8900.0,921,194334.72,92.09,19435.52
32,8,8,10,2,10,2000,3500.0,1800.0,9500.0,3104,654940.16,310.02,65413.12
32,8,8,10,2,100,2000,891.6,2100.0,8900.0,9970,2107637.76,996.62,210288.64
32,8,8,10,2,10,1000,1200.0,1300.0,6000.0,4020,848220.16,401.73,84766.72
32,8,8,10,2,100,1000,1900.0,1800.0,9300.0,9136,1929379.84,913.59,192768.0
32,8,8,10,2,1000,1000,495.5,508.1,1400.0,2764,583208.96,263.21,55541.76
32,8,8,10,2,1000,2000,1000.0,1600.0,8600.0,9090,1918894.08,908.89,191774.72
32,8,8,10,4,10,1000,923.1,1300.0,5000.0,4961,1048576.0,495.95,104642.56
32,8,8,10,4,10,2000,3400.0,2700.0,7200.0,5670,1195376.64,566.99,119633.92
32,8,8,10,4,100,1000,710.5,1000.0,4400.0,8277,1751121.92,826.44,174376.96
32,8,8,10,4,100,2000,462.9,452.5,1400.0,2714,572651.52,270.96,57169.92
32,8,8,10,4,1000,2000,1600.0,2200.0,8800.0,5845,1237319.68,584.35,123299.84
32,8,8,10,4,1000,1000,671.2,1200.0,9100.0,2511,529817.6,233.0,49162.24
32,8,8,20,1,10,1000,10200.0,2500.0,14700.0,5352,1132462.08,267.56,56453.12
32,8,8,20,1,10,2000,13900.0,2800.0,18800.0,2848,600924.16,142.35,30033.92
32,8,8,20,1,100,1000,1100.0,1700.0,6900.0,19145,4037017.6,957.16,201963.52
32,8,8,20,1,100,2000,6900.0,2900.0,13100.0,22112,4666163.2,1105.59,233277.44
32,8,8,20,1,1000,1000,5700.0,5000.0,15900.0,4902,1038090.24,245.08,51712.0
32,8,8,20,1,1000,2000,3000.0,4400.0,17300.0,19876,4194304.0,993.76,209684.48
32,8,8,20,2,10,1000,5300.0,1700.0,8200.0,10000,2107637.76,499.34,105359.36
32,8,8,20,2,10,2000,13600.0,2900.0,16500.0,8875,1876951.04,443.75,93634.56
32,8,8,20,2,100,1000,1700.0,1800.0,6800.0,18892,3984588.8,944.39,199270.4
32,8,8,20,2,100,2000,4600.0,2500.0,14400.0,27153,5725224.96,1357.59,286453.76
32,8,8,20,2,1000,1000,8300.0,5500.0,18900.0,3403,718028.8,170.15,35901.44
32,8,8,20,2,1000,2000,0.0,0.0,0.0,2,0.0,0.1,0.0
32,8,8,20,4,10,2000,13900.0,2800.0,19300.0,2633,555560.96,131.57,27760.64
32,8,8,20,4,10,1000,11600.0,2500.0,16100.000000000002,3876,817838.08,193.7,40867.84
32,8,8,20,4,100,1000,77.6,3.1,89.2,19928,4204789.76,996.3,210216.96
32,8,8,20,4,100,2000,6700.0,2400.0,11600.0,22980,4844421.12,1148.94,242421.76
32,8,16,10,1,10,1000,4800.0,2200.0,9700.0,225,62095.36,22.41,6184.96
32,8,16,10,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
32,8,8,20,4,1000,2000,1200.0,1400.0,18100.0,16001,3376414.72,796.84,168130.56
32,8,8,20,4,1000,1000,2500.0,4000.0,19000.0,2166,457021.44,105.0,22159.36
32,8,16,10,1,100,1000,7200.0,1200.0,9700.0,1362,375910.4,136.19,37591.04
32,8,16,10,1,100,2000,8700.0,454.2,9800.0,567,156487.68,56.72,15656.96
32,8,16,10,1,1000,1000,546.4,1000.0,7000.0,1820,502323.2,181.96,50216.96
32,8,16,10,1,1000,2000,324.2,810.1,7300.0,6406,1772093.44,640.51,176783.36
32,8,16,10,2,10,1000,4400.0,2400.0,6700.0,3348,922746.88,334.78,92395.52
32,8,16,10,2,10,2000,6300.0,2200.0,8500.0,2953,815032.32,295.26,81489.92
32,8,16,10,2,100,1000,555.9,816.8,4000.0,9542,2631925.76,954.12,263342.08
32,8,16,10,2,1000,1000,4400.0,2500.0,8900.0,270,74516.48,26.99,7454.72
32,8,16,10,2,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
32,8,16,10,2,100,2000,4500.0,1500.0,7300.0,6669,1845493.76,666.8,184033.28
32,8,16,10,4,10,1000,3000.0,2400.0,9000.0,1043,287866.88,104.18,28753.92
32,8,16,10,4,100,2000,658.2,877.2,8900.0,6972,1929379.84,690.87,190679.04
32,8,16,10,4,10,2000,3200.0,2500.0,9200.0,1524,420628.48,152.27,42024.96
32,8,16,10,4,100,1000,2400.0,2200.0,8100.0,7026,1939865.6,702.5,193884.16
32,8,16,10,4,1000,2000,711.9,1100.0,8900.0,4731,1310720.0,472.55,130426.88
32,8,16,10,4,1000,1000,311.9,458.7,2500.0,2499,689725.44,240.28,66314.24
32,8,16,20,1,10,1000,6600.0,672.7,10200.0,9868,2726297.6,493.22,136130.56
32,8,16,20,1,10,2000,12400.0,1700.0,18200.0,4065,1121976.32,203.24,56094.72
32,8,16,20,1,100,2000,10000.0,2800.0,19300.0,12441,3428843.52,622.02,171673.6
32,8,16,20,1,100,1000,7900.0,4900.0,17600.0,9972,2747269.12,498.55,137594.88
32,8,16,20,1,1000,1000,4200.0,4500.0,18600.0,7090,1960837.12,354.49,97843.2
32,8,16,20,1,1000,2000,3500.0,4600.0,17000.0,12945,3575644.16,647.22,178636.8
32,8,16,20,2,10,1000,12500.0,1700.0,17900.0,5659,1562378.24,282.79,78049.28
32,8,16,20,2,10,2000,13900.0,1900.0,19000.0,5257,1447034.88,262.78,72529.92
32,8,16,20,2,100,1000,5900.0,3800.0,13800.0,15171,4183818.24,758.53,209356.8
32,8,16,20,2,100,2000,13400.0,1700.0,17400.0,10436,2883584.0,521.79,144015.36
32,8,16,20,2,1000,1000,7600.0,5300.0,19100.0,6538,1803550.72,326.88,90214.4
32,8,16,20,4,10,1000,10600.0,1500.0,16000.0,4124,1142947.84,206.0,56852.48
32,8,16,20,4,10,2000,13300.0,2600.0,18000.0,3986,1101004.8,199.16,54968.32
32,8,16,20,2,1000,2000,4800.0,5100.0,18200.0,8320,2296381.44,415.78,114759.68
32,8,16,20,4,100,1000,111.3,195.6,1900.0,14989,4141875.2,748.48,206581.76
32,16,1,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
32,8,16,20,4,100,2000,8500.0,2500.0,19000.0,15077,4162846.72,753.54,207974.4
32,8,16,20,4,1000,1000,5800.0,5400.0,19500.0,8429,2327838.72,419.67,115834.88
32,16,1,10,1,10,2000,8500.0,370.6,9500.0,999,153845.76,99.89,15380.48
32,8,16,20,4,1000,2000,7100.0,5300.0,19600.0,8649,2390753.28,431.21,119009.28
32,16,1,10,1,100,1000,4700.0,2500.0,9400.0,7984,1226833.92,798.39,122951.68
32,16,1,10,1,100,2000,2200.0,1800.0,6700.0,19551,3009413.12,1954.75,301035.52
32,16,1,10,1,1000,1000,2400.0,1700.0,8000.0,4342,668672.0,434.16,66856.96
32,16,1,10,1,1000,2000,2000.0,1800.0,8600.0,8474,1300234.24,847.33,130488.32
32,16,1,10,2,10,1000,887.3,1100.0,4600.0,8040,1237319.68,803.21,123699.2
32,16,1,10,2,10,2000,1000.0,962.8,4400.0,11087,1709178.88,1108.37,170680.32
32,16,1,10,2,100,1000,535.5,899.3,3900.0,8480,1310720.0,844.13,129996.8
32,16,1,10,2,100,2000,643.4,933.9,4200.0,18770,2894069.76,1876.49,288983.04
32,16,1,10,2,1000,1000,697.9,851.4,2900.0,1621,249630.72,155.5,23951.36
32,16,1,10,2,1000,2000,453.6,757.9,2900.0,9808,1509949.44,977.53,150538.24
32,16,1,10,4,10,1000,574.5,95.6,755.7,9352,1436549.12,935.16,144015.36
32,16,1,10,4,10,2000,3000.0,1300.0,5200.0,9622,1478492.16,962.09,148152.32
32,16,1,10,4,100,1000,165.9,244.6,845.3,8915,1373634.56,888.62,136847.36
32,16,1,10,4,100,2000,310.2,608.2,2300.0,15299,2359296.0,1529.53,235550.72
32,16,1,10,4,1000,1000,1000.0,1600.0,6400.0,4484,690534.4,446.44,68751.36
32,16,1,10,4,1000,2000,2900.0,2500.0,8900.0,7130,1101004.8,712.74,109762.56
32,16,1,20,1,10,1000,3900.0,127.0,4100.0,15924,2453667.84,796.21,122613.76
32,16,1,20,1,10,2000,9600.0,1400.0,11900.0,17141,2642411.52,857.06,131983.36
32,16,1,20,1,100,1000,15.8,6.8,34.9,19002,2925527.04,949.95,146288.64
32,16,1,20,1,100,2000,9.6,7.8,41.0,39551,6092226.56,1977.5,304537.6
32,16,1,20,1,1000,1000,0.0,0.0,0.0,1087,167393.28,51.75,7966.72
32,16,1,20,1,1000,2000,7.8,1.2,38.5,15622,2401239.04,780.62,120217.6
32,16,1,20,2,10,1000,11.5,10.5,57.4,19951,3072327.68,997.1,153548.8
32,16,1,20,2,10,2000,1900.0,617.2,3300.0,33254,5117050.88,1662.7,256051.2
32,16,1,20,2,100,1000,92.8,51.6,264.7,6099,943718.4,301.18,46376.96
32,16,1,20,2,100,2000,3100.0,916.5,4900.0,19070,2936012.8,953.44,146831.36
32,16,1,20,2,1000,1000,5200.0,5300.0,17500.0,5599,862248.96,279.91,43110.4
32,16,1,20,2,1000,2000,4600.0,5500.0,17900.0,15171,2338324.48,758.53,116817.92
32,16,1,20,4,10,1000,4200.0,41.9,4300.0,15679,2411724.8,783.92,120719.36
32,16,1,20,4,10,2000,9600.0,1400.0,12100.0,15628,2411724.8,781.42,120340.48
32,16,1,20,4,100,1000,26.3,50.9,225.1,19767,3040870.4,984.9,151674.88
32,16,1,20,4,100,2000,55.8,173.2,1000.0,37788,5819596.8,1883.49,290058.24
32,16,2,10,1,10,1000,7500.0,900.7,9200.0,713,116224.0,71.3,11622.4
32,16,2,10,1,10,2000,7800.0,1000.0,9500.0,736,119971.84,73.52,11980.8
32,16,1,20,4,1000,2000,942.7,2300.0,12400.0,20657,3177185.28,1023.87,157675.52
32,16,1,20,4,1000,1000,191.6,36.6,238.0,1940,298762.24,91.29,14059.52
32,16,2,10,1,100,1000,745.9,1000.0,5200.0,9762,1593835.52,976.16,159109.12
32,16,2,10,1,100,2000,5100.0,1100.0,7500.0,10641,1730150.4,1064.12,173455.36
32,16,2,10,1,1000,1000,1700.0,1200.0,4900.0,3541,577187.84,347.09,56576.0
32,16,2,10,1,1000,2000,1300.0,1200.0,5200.0,9277,1509949.44,926.12,150958.08
32,16,2,10,2,10,1000,565.9,629.4,2900.0,7014,1142947.84,700.55,114186.24
32,16,2,10,2,10,2000,3500.0,1800.0,7300.0,5301,864061.44,530.03,86394.88
32,16,2,10,2,100,1000,39.7,81.0,861.7,9865,1604321.28,986.37,160778.24
32,16,2,10,2,100,2000,192.0,333.0,1900.0,19417,3166699.52,1941.63,316487.68
32,16,2,10,2,1000,1000,787.6,1200.0,7800.0,2890,471070.72,275.2,44861.44
32,16,2,10,2,1000,2000,1900.0,2000.0,8800.0,12571,2044723.2,1257.05,204902.4
32,16,2,10,4,10,2000,5400.0,700.8,7700.0,4479,730081.28,447.45,72929.28
32,16,2,10,4,10,1000,4600.0,337.1,5900.0,4286,698613.76,428.04,69765.12
32,16,2,10,4,100,1000,342.0,618.8,2600.0,9719,1583349.76,968.84,157921.28
32,16,2,10,4,100,2000,1600.0,1200.0,4600.0,19146,3124756.48,1914.51,312064.0
32,16,2,10,4,1000,1000,2500.0,2200.0,8900.0,3312,539852.8,327.41,53370.88
32,16,2,10,4,1000,2000,2000.0,2100.0,9100.0,7609,1237319.68,754.81,123033.6
32,16,2,20,1,10,1000,3900.0,1800.0,12100.0,9783,1593835.52,488.9,79687.68
32,16,2,20,1,10,2000,10500.0,2600.0,15900.0,8075,1321205.76,403.62,65792.0
32,16,2,20,1,100,2000,139.5,97.2,259.9,39535,6448742.4,1976.77,322211.84
32,16,2,20,1,100,1000,1700.0,2100.0,8600.0,19800,3229614.08,990.0,161372.16
32,16,2,20,1,1000,1000,12.5,1.0,15.7,3072,500736.0,153.24,24975.36
32,16,2,20,1,1000,2000,17.4,10.1,49.6,17317,2820669.44,865.7,141107.2
32,16,2,20,2,10,2000,6800.0,1400.0,11000.0,17846,2904555.52,892.12,145408.0
32,16,2,20,2,10,1000,420.2,530.6,2900.0,17125,2789212.16,856.11,139540.48
32,16,2,20,2,100,1000,152.5,51.7,295.6,19634,3198156.8,981.31,159959.04
32,16,2,20,2,100,2000,3200.0,1400.0,5400.0,28934,4718592.0,1446.63,235796.48
32,16,2,20,2,1000,1000,6400.0,5400.0,18600.0,5273,859494.4,263.61,42967.04
32,16,2,20,2,1000,2000,5200.0,5200.0,18800.0,15380,2506096.64,768.98,125347.84
32,16,2,20,4,10,1000,10900.0,2000.0,14000.0,6360,1038090.24,317.81,51804.16
32,16,2,20,4,10,2000,13800.0,2300.0,16900.0,6348,1038090.24,317.3,51722.24
32,16,2,20,4,100,2000,104.6,305.9,2600.0,36960,6029312.0,1846.39,300963.84
32,16,2,20,4,100,1000,140.0,261.0,880.1,19169,3124756.48,958.29,156200.96
32,16,4,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
32,16,4,10,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
32,16,2,20,4,1000,2000,3600.0,4900.0,18800.0,21134,3449815.04,1056.62,172226.56
32,16,2,20,4,1000,1000,4700.0,4500.0,16900.0,4127,672696.32,197.22,32143.36
32,16,4,10,1,100,1000,4500.0,2400.0,8900.0,3050,545945.6,305.0,54599.68
32,16,4,10,1,100,2000,2100.0,2000.0,8900.0,14140,2527068.16,1414.24,253153.28
32,16,4,10,1,1000,2000,2500.0,2100.0,8100.0,6855,1226833.92,685.45,122695.68
32,16,4,10,1,1000,1000,2600.0,2000.0,8300.0,2457,439808.0,245.61,43960.32
32,16,4,10,2,10,1000,2200.0,2200.0,8300.0,4815,861880.32,480.87,86077.44
32,16,4,10,2,10,2000,3600.0,1600.0,9000.0,4889,875130.88,488.08,87367.68
32,16,4,10,2,100,1000,925.4,1700.0,7700.0,8431,1509949.44,842.86,150876.16
32,16,4,10,2,100,2000,4200.0,1500.0,8900.0,10050,1803550.72,1004.99,179896.32
32,16,4,10,2,1000,1000,1800.0,1600.0,7900.0,3126,559554.56,310.02,55490.56
32,16,4,10,2,1000,2000,1400.0,1900.0,9200.0,7441,1331691.52,743.92,133160.96
32,16,4,10,4,10,1000,0.0,0.0,0.0,3074,550246.4,306.95,54947.84
32,16,4,10,4,10,2000,6600.0,718.8,8900.0,2356,421724.16,235.21,42106.88
32,16,4,10,4,100,2000,1400.0,1000.0,4300.0,14464,2589982.72,1446.16,258867.2
32,16,4,10,4,100,1000,3800.0,2100.0,8900.0,6209,1111490.56,620.88,111134.72
32,16,4,10,4,1000,2000,2800.0,2200.0,8700.0,7164,1279262.72,708.07,126740.48
32,16,4,10,4,1000,1000,3400.0,2200.0,8800.0,2380,426024.96,233.79,41850.88
32,16,4,20,1,10,1000,9000.0,3100.0,16400.0,6091,1090519.04,304.46,54497.28
32,16,4,20,1,10,2000,11000.0,2700.0,16000.0,7860,1405091.84,392.71,70297.6
32,16,4,20,1,100,1000,1600.0,2200.0,8500.0,19126,3418357.76,956.26,171171.84
32,16,4,20,1,100,2000,7200.0,2900.0,12700.0,22475,4026531.84,1123.69,201144.32
32,16,4,20,1,1000,1000,5500.0,4500.0,16500.0,7258,1300234.24,362.82,64942.08
32,16,4,20,1,1000,2000,3300.0,4700.0,18800.0,19450,3481272.32,972.45,174069.76
32,16,4,20,2,10,1000,9200.0,2800.0,13300.0,8875,1593835.52,443.33,79349.76
32,16,4,20,2,10,2000,12900.0,2000.0,17000.0,8103,1447034.88,405.01,72499.2
32,16,4,20,2,100,1000,302.0,838.8,6000.0,19774,3544186.88,988.61,176957.44
32,16,4,20,2,100,2000,7600.0,1800.0,11500.0,22009,3942645.76,1100.4,196976.64
32,16,4,20,2,1000,1000,6800.0,5300.0,18500.0,6843,1226833.92,342.05,61224.96
32,16,4,20,2,1000,2000,6200.0,5300.0,18700.0,10737,1918894.08,536.8,96092.16
32,16,4,20,4,10,1000,10000.0,2500.0,15200.0,4964,888555.52,248.03,44400.64
32,16,4,20,4,10,2000,12300.0,2800.0,17700.0,4925,881571.84,246.08,44052.48
32,16,4,20,4,100,2000,4900.0,1900.0,12100.0,26611,4760535.04,1330.24,238110.72
32,16,4,20,4,100,1000,4200.0,2800.0,10300.0,18052,3229614.08,902.55,161556.48
32,16,8,10,1,10,2000,4200.0,2300.0,9500.0,2041,430653.44,204.06,43059.2
32,16,8,10,1,10,1000,5200.0,1600.0,8400.0,1237,261007.36,123.69,26101.76
32,16,4,20,4,1000,1000,6400.0,5300.0,18500.0,6887,1237319.68,343.15,61419.52
32,16,4,20,4,1000,2000,3400.0,5200.0,19200.0,19690,3523215.36,983.71,176087.04
